gameid,title,platform,developers,publishers,genres,supported_languages,release_date
572115,The Jumping Onigiri: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-29
572114,The Jumping Onigiri: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-29
572111,The Jumping Onigiri: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-29
572109,The Jumping Onigiri: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-29
759708,Infernitos,PS5,['AFIL Games'],['AFIL Games'],['Puzzle'],,2024-12-18
572106,The Jumping Onigiri: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-29
572023,Shadow Gangs,PS5,['JKM Corp'],['JKM Corp'],['Run & Gun'],,2023-01-17
571972,Shipwreck Escape,PS5,['Raccoons Studio'],['Ocean Media'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)']",2023-01-25
571924,No Heroes Allowed!,PS4,['ACQUIRE'],['Sony Interactive Entertainment'],"['Strategy', 'Real Time']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-07-19
571900,No Heroes Allowed!,PS5,['ACQUIRE'],['Sony Interactive Entertainment'],"['Strategy', 'Real Time']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-07-19
571633,Hogwarts Legacy,PS5,['Avalanche Software'],['Warner Bros. Interactive Entertainment'],"['Open World', 'Action-RPG', 'Role Playing', 'Stealth']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Arabic']",2023-02-10
571346,Cat Slide Tiles,PS4,['Minicactus Games'],['QUByte Interactive'],['Puzzle'],,2023-01-26
571307,Arcade Archives THE NEWZEALAND STORY,PS4,['Taito'],['HAMSTER Corporation'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2023-01-26
571026,Neptunia: Sisters VS Sisters,PS4,['Idea Factory'],['Idea Factory'],"['Action-RPG', 'Role Playing']",,2023-01-24
571007,Super Stardust Portable,PS4,['Housemarque'],['Sony Interactive Entertainment'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-06-23
570893,OddBallers,PS4,"['Game Swing', 'Ubisoft Pune', 'Ubisoft Mumbai']",['Ubisoft'],['Party'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Danish', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",2023-01-26
570756,Ultimate ADOM - Caverns of Chaos,PS4,"['Thomas Biskup', 'Team ADOM']",['Assemble Entertainment'],"['Roguelite', 'Strategy', 'Turn Based']",,2023-01-13
570677,Hyper Gunsport,PS4,['Necrosoft Games'],"['Necrosoft Games', 'Limited Run Games']",['Party'],"['French', 'Spanish', 'German', 'Italian']",2023-01-13
569991,Souls of Chronos,PS5,['Futu Studio'],['Astrolabe Games'],"['Action-RPG', 'Role Playing']","['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2023-02-14
569973,The Jumping Chocolate: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569972,Jane - Project: Summer Ice Pinball,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Pinball'],,2023-01-22
569969,The Jumping Chocolate: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569967,The Jumping Chocolate: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569958,The Jumping Chocolate: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569951,The Jumping Chocolate: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569867,Sissa's Path,PS5,"['AFIL Games', 'eastasiasoft']",['eastasiasoft'],['Puzzle'],,2023-01-25
569798,9 Clues 2: The Ward,PS4,['Tap It Games'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",2023-01-06
569757,Shark Pinball,PS4,['Super PowerUp Games'],"['Super PowerUp Games', 'Starsign']",['Pinball'],,2022-07-22
569754,Safari Pinball,PS4,['Super PowerUp Games'],"['Super PowerUp Games', 'Starsign']",['Pinball'],,2022-05-13
569750,Trenches,PS5,['Steelkrill Studio'],['Ratalaika Games'],['Adventure'],,2023-01-20
569749,Trenches,PS4,['Steelkrill Studio'],['Ratalaika Games'],['Adventure'],,2023-01-20
569717,Trenches,PS5,['Steelkrill Studio'],['Ratalaika Games'],['Adventure'],,2023-01-20
756982,New Year's Jam,PS5,['Smobile'],['Smobile'],"[""Shoot 'em up""]",,2024-12-10
569681,Dead Space,PS5,['Motive Studios'],['Electronic Arts'],"['Action Horror', 'Third Person Shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2023-01-27
569595,Stroke The Horse,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2023-01-20
569593,Stroke The Horse,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2023-01-20
569592,Stroke The Horse,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2023-01-20
569590,Stroke The Horse,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2023-01-20
569573,Clunky Hero,PS4,['Chaosmonger Studio'],['Chaosmonger Studio'],['Platformer'],,2023-01-25
569569,Stroke The Horse,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2023-01-20
569543,Rally Rock 'N Racing,PS5,['EnjoyUp Games'],['Super PowerUp Games'],"['Automobile', 'Arcade Racing']",['Japanese'],2023-01-20
569510,The Jumping Salad: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-15
569460,The Jumping Chocolate: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-22
569353,Arcade Archives TANK FORCE,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2023-01-19
569336,Ninja JaJaMaru: The Great Yokai Battle + Hell,PS4,"['Hello Quest', 'City Connection']","['City Connection', 'ININ Games']",['Action'],"['Japanese', 'French', 'Spanish', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-02-21
569334,Monster Hunter Rise,PS4,['Capcom Entertainment'],['Capcom Entertainment'],"['Action-RPG', 'Role Playing']","['Japanese', 'English', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'Arabic']",2023-01-20
569312,Tortuga - A Pirate's Tale,PS4,['Gaming Minds'],['Kalypso Media'],"['Naval', 'Vehicular Combat']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Turkish']",2023-01-19
569206,Fashion Police Squad,PS4,['Mopeful Games'],"['No More Robots', 'Limited Run Games']",['First Person Shooter'],,2023-02-02
569144,Fight'N Rage,PS5,['Sebagamesdev'],['BlitWorks'],"[""Beat 'em up""]",['Spanish'],2023-03-01
569127,Crown of the Empire: Around the World,PS4,['Toyman'],['8Floor'],['Management'],"['German', 'Russian']",2023-01-11
569101,A Space For The Unbound,PS4,['Mojiken Studio'],"['Chorus Worldwide Games', 'Game Source Entertainment']",['Adventure'],"['Japanese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Indonesian']",2023-01-19
569089,Wonder Boy Anniversary Collection,PS4,['Bliss Brain'],"['Bliss Brain', 'Strictly Limited Games']","['Platformer', 'Collection']",['Japanese'],2023-01-26
569077,Albacete Warrior,PS5,"['FAS3', 'eastasiasoft']",['eastasiasoft'],"[""Beat 'em up""]",,2023-02-01
569076,Albacete Warrior,PS5,"['FAS3', 'eastasiasoft']",['eastasiasoft'],"[""Beat 'em up""]",,2023-02-01
569074,Albacete Warrior,PS4,"['FAS3', 'eastasiasoft']",['eastasiasoft'],"[""Beat 'em up""]",,2023-02-01
569065,Mrs.Cat Between Worlds,PS5,['EVEV01'],['Ratalaika Games'],['Platformer'],,2023-01-17
569064,Mrs.Cat Between Worlds,PS5,['EVEV01'],['Ratalaika Games'],['Platformer'],,2023-01-17
569063,Mrs.Cat Between Worlds,PS4,['EVEV01'],['Ratalaika Games'],['Platformer'],,2023-01-17
568999,Persona 4 Golden,PS4,['Atlus'],"['SEGA', 'Limited Run Games']","['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-19
568998,Persona 4 Golden,PS4,['Atlus'],"['SEGA', 'Limited Run Games']","['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-19
568995,Persona 3 Portable,PS4,['Atlus'],"['SEGA', 'Limited Run Games']","['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-19
568993,Persona 3 Portable,PS4,['Atlus'],"['SEGA', 'Limited Run Games']","['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-19
568951,Syphon Filter 3,PS4,['Bend Studio'],['Sony Interactive Entertainment'],"['Third Person Shooter', 'Stealth']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2023-01-17
568868,Hot Shots Golf 2,PS5,['Clap Hanz'],['Sony Interactive Entertainment'],"['Sports', 'Golf']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2023-01-17
568592,The Jumping Salad: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-15
568591,The Jumping Salad: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-15
568589,The Jumping Salad: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-15
568570,Portal Dungeon: Goblin Escape,PS4,['DillyFrameGames'],['DillyFrameGames'],['Action-Adventure'],"['Japanese', 'Spanish', 'Russian']",2023-01-09
568553,Rally Rock 'N Racing,PS4,['EnjoyUp Games'],['Super PowerUp Games'],"['Automobile', 'Arcade Racing']",,2023-01-20
568420,Crown of the Empire: Around the World,PS4,['Toyman'],['8Floor'],['Management'],"['German', 'Russian']",2023-01-11
568402,Pirated Code: Admin Edition,PS4,['Hollowmend'],['Viridian Software'],['Visual Novel'],"['French', 'Chinese (simplified)']",2023-02-03
568390,Aurora's Journey and the Pitiful Lackey,PS5,['the Not So Great team'],['Gammera Nest'],['Run & Gun'],['Spanish'],2023-01-13
568276,Salamander County Public Television,PS5,['Tinzone Games'],['Penguin Pop Games'],['Action'],,2023-01-12
568267,Fight of Steel: Infinity Warrior,PS4,['Digital Crafter'],['Digital Crafter'],['Fighting'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-12
568217,Reckless auto racing,PS4,['Interactive Dreams'],['Interactive Dreams'],"['Automobile', 'Arcade Racing']",,2023-01-12
568145,Salamander County Public Television,PS5,['Tinzone Games'],['Penguin Pop Games'],['Action'],,2023-01-12
568125,Fight of Animals: Arena,PS4,['Digital Crafter'],['Digital Crafter'],['Fighting'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-12
568119,Vengeful Guardian: Moonrider,PS4,['JoyMasher'],"['Dotemu', 'H2 Interactive']",['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2023-01-12
568042,The Tale of Onogoro,PS4,['Amata'],['Amata'],"['Puzzle', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (simplified)']",2023-02-22
568040,Dungeon Munchies,PS4,['maJAJa'],"['Chorus Worldwide Games', 'Serenity Forge']","['Action-RPG', 'Role Playing', 'Platformer', 'Dungeon Crawler']","['Japanese', 'Spanish', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-13
567890,Mahjong,PS5,['Sanuk Games'],['Nacon'],['Puzzle'],,2022-12-15
567834,The Tale of Onogoro,PS4,['Amata'],['Amata'],"['Puzzle', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (simplified)']",2023-02-22
567647,The Legend of Tianding,PS4,['Creative Games & Computer Graphics Corporation'],"['Neon Doctrine', 'Limited Run Games']","['Platformer', ""Beat 'em up""]","['Japanese', 'German', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-18
567637,The Legend of Tianding,PS5,['Creative Games & Computer Graphics Corporation'],"['Neon Doctrine', 'Limited Run Games']","['Platformer', ""Beat 'em up""]","['Japanese', 'German', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-18
567635,The Legend of Tianding,PS5,['Creative Games & Computer Graphics Corporation'],"['Neon Doctrine', 'Limited Run Games']","['Platformer', ""Beat 'em up""]","['Japanese', 'German', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)']",2023-01-18
567594,Breakers Collection,PS4,"['QUByte Interactive', 'VISCO Corporation']","['QUByte Interactive', 'Strictly Limited Games']","['Fighting', 'Collection']",,2023-01-12
567521,The Jumping Ice Cream: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-09-18
567448,ONE PIECE ODYSSEY,PS4,['ILCA'],['Bandai Namco Entertainment'],"['Role Playing', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'Thai', 'Indonesian']",2023-01-13
567443,DRAGON BALL Z: KAKAROT,PS5,['CyberConnect2'],['BANDAI NAMCO Games'],"['Open World', 'Action-RPG', 'Role Playing']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Arabic', 'Thai']",2023-01-13
567406,Neon Souls,PS4,['Pickles Entertainment'],['Ratalaika Games'],['Platformer'],,2023-01-06
567390,Quiz Thiz France,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2023-01-07
567389,Quiz Thiz France,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2023-01-07
567382,Burrow of the Fallen Bear: A Gay Furry Visual Novel,PS5,"['Male Doll', 'eastasiasoft']",['eastasiasoft'],['Visual Novel'],,2023-01-12
567381,Burrow of the Fallen Bear: A Gay Furry Visual Novel,PS4,"['Male Doll', 'eastasiasoft']",['eastasiasoft'],['Visual Novel'],,2023-01-12
567366,The Jumping Muffin: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-08
567364,The Jumping Muffin: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2023-01-08
567361,Welcome to the World of Nik and Kit (Visual Novel),PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Visual Novel'],,2023-01-08
567356,Burrow of the Fallen Bear: A Gay Furry Visual Novel,PS5,"['Male Doll', 'eastasiasoft']",['eastasiasoft'],['Visual Novel'],,2023-01-12
567349,The Jumping Muffin: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-08
567316,NeuroWorm,PS4,['Graverobber Foundation'],['Xitilon'],['Puzzle'],,2022-11-18
567236,Quiz Thiz France,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2023-01-07
567235,Quiz Thiz France,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2023-01-07
567231,Burrow of the Fallen Bear: A Gay Furry Visual Novel,PS4,"['Male Doll', 'eastasiasoft']",['eastasiasoft'],['Visual Novel'],,2023-01-12
567129,Truck Journey Nitro,PS5,['Klovako'],['Klovako'],['Action'],,2022-10-30
567126,Truck Journey Nitro,PS5,['Klovako'],['Klovako'],['Action'],,2022-10-30
566977,Hyper Gunsport,PS5,['Necrosoft Games'],"['Necrosoft Games', 'Limited Run Games']",['Party'],"['French', 'Spanish', 'German', 'Italian', 'French (Canada)']",2023-01-13
566828,Kawaii Slime Arena,PS5,['Mitsuki Game Studio'],['JanduSoft'],['Third Person Shooter'],,2022-12-15
566779,Arcade Archives GALAGA,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2023-01-05
566669,The Jumping Muffin: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2023-01-08
566595,Portal Dungeon: Goblin Escape,PS4,['DillyFrameGames'],['DillyFrameGames'],['Action-Adventure'],"['Japanese', 'Spanish', 'Russian']",2023-01-09
566594,Portal Dungeon: Goblin Escape,PS4,['DillyFrameGames'],['DillyFrameGames'],['Action-Adventure'],"['Japanese', 'Spanish', 'Russian']",2023-01-09
566424,The Jumping Lasagne: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-09-11
566423,The Jumping Lasagne: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-09-11
566328,Cube Decider,PS4,['DillyFrameGames'],['DillyFrameGames'],['Action-Adventure'],['Japanese'],2023-09-26
566267,Mark - Project: Summer Ice Pinball,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Pinball'],,2023-01-01
566184,Quiz Thiz United Kingdom: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
566183,Quiz Thiz United Kingdom: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
566181,Quiz Thiz United Kingdom: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
566179,Quiz Thiz United Kingdom: Gold Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
566174,Quiz Thiz United Kingdom: Gold Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
565865,The Jumping Coffee: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-09-04
565604,The Jumping Coffee: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-09-04
565588,The Jumping Coffee: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-09-04
565526,Watch Over Christmas,PS4,['Dionous Games'],['LFEI Exhausts Systems'],"['Adventure', 'Point & Click']",,2022-11-30
565472,Zippy the Circle Special,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Action'],,2022-12-25
565456,Santa Claus - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Action'],,2022-12-25
565453,Santa Claus - Breakthrough Gaming Arcade,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Action'],,2022-12-25
565432,Newtonian Inversion,PS5,['The Voices Games'],['The Voices Games'],"['Puzzle', 'Platformer']",,2022-12-25
565428,Titans Pinball,PS4,['Super PowerUp Games'],"['Super PowerUp Games', 'Starsign']",['Pinball'],,2022-03-25
565425,Pirates Pinball,PS4,['Super PowerUp Games'],"['Super PowerUp Games', 'Starsign']",['Pinball'],,2022-04-15
565422,Extreme Wrestling,PS4,['Pix Arts'],['Pix Arts'],"['Sports', 'Wrestling']",,2022-12-24
565346,Quiz Thiz United Kingdom: Silver Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-24
565340,Quiz Thiz United Kingdom: Silver Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-24
565338,Jurassic Pinball,PS4,['Super PowerUp Games'],['Super PowerUp Games'],['Pinball'],,2022-06-10
565333,Quiz Thiz United Kingdom: Silver Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-24
565332,Quiz Thiz United Kingdom: Silver Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-24
565303,Rush Hour Deluxe,PS5,['Korion Interactive'],['Markt+Technik'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian']",2022-12-09
565247,"Xmas, Super Puzzles Dream",PS5,['e-llusiontertainment'],['e-llusiontertainment'],['Puzzle'],,2022-12-23
565113,The Beast Inside,PS4,['Illusion Ray Studio'],['Illusion Ray Studio'],['Survival Horror'],"['French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish']",2022-11-29
565007,Hakosan,PS4,['Xitilon'],['Xitilon'],['Puzzle'],,2022-12-19
565003,Headbangers in Holiday Hell,PS4,"['Vikerlane', 'Hammer and Ravens']",['Ratalaika Games'],"[""Shoot 'em up""]",,2022-12-21
565001,Headbangers in Holiday Hell,PS5,"['Vikerlane', 'Hammer and Ravens']",['Ratalaika Games'],"[""Shoot 'em up""]",,2022-12-21
564999,Sail Forth,PS5,['Festive Vector'],['The Quantum Astrophysicists Guild'],"['Naval', 'Vehicular Combat']","['Japanese', 'French', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish']",2022-12-21
564961,Headbangers in Holiday Hell,PS5,"['Vikerlane', 'Hammer and Ravens']",['Ratalaika Games'],"[""Shoot 'em up""]",,2022-12-21
564931,Hakosan,PS4,['Xitilon'],['Xitilon'],['Puzzle'],,2022-12-19
564900,Mia's Christmas 2,PS4,['Nellyvision'],['Nellyvision'],['Puzzle'],,2022-12-21
564899,Sail Forth,PS4,['Festive Vector'],['The Quantum Astrophysicists Guild'],"['Naval', 'Vehicular Combat']","['Japanese', 'French', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",2022-12-21
564868,Arcade Archives Metal Hawk,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-22
564831,VALKYRIE PROFILE: LENNETH,PS4,['tri-Ace'],['Square Enix'],"['Role Playing', 'Turn Based', 'Dungeon Crawler']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-12-22
564669,Missile Command: Recharged,PS4,"['Adamvision Studios', 'SneakyBox Studios']","['Atari', 'Limited Run Games']","[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2022-11-01
564668,Missile Command: Recharged,PS4,"['Adamvision Studios', 'SneakyBox Studios']","['Atari', 'Limited Run Games']","[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2022-11-01
564585,Shirone: the Dragon Girl,PS4,['Oimoland'],['Flyhigh Works'],['Action-Adventure'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2022-12-01
564576,Pinball Heroes,PS4,['San Diego Studio'],['Sony Interactive Entertainment'],['Pinball'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-12-20
564516,Pinball Heroes,PS5,['San Diego Studio'],['Sony Interactive Entertainment'],['Pinball'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Finnish', 'Swedish', 'Danish', 'Norway', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)', 'Czech', 'Hungarian', 'Greek', 'Romanian', 'Thai', 'Vietnamese', 'Indonesian']",2022-12-20
564426,The Jumping Pasta: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-08-28
564406,Adventure Academia: The Fractured Continent,PS4,['ACQUIRE'],['PQube'],"['Role Playing', 'Strategy', 'Turn Based']",['Japanese'],2022-12-09
564405,Adventure Academia: The Fractured Continent,PS4,['ACQUIRE'],['PQube'],"['Role Playing', 'Strategy', 'Turn Based']",['Japanese'],2022-12-09
564306,Garden City,PS4,['EJaw'],['8Floor'],['Management'],"['French', 'German', 'Russian']",2022-12-14
564217,ZJ the Ball Special,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Platformer'],,2022-12-18
564213,Pammy - Project: Summer Ice Pinball,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Pinball'],,2022-12-18
564212,Pammy - Project: Summer Ice Pinball,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],['Pinball'],,2022-12-18
